Actual,holdout_id,name,value
-1,33,pred_glmaic,1
-1,33,pred_rf,-1
-1,33,pred_svm,1
-1,34,pred_ada,1
-1,34,pred_glm,1
-1,34,pred_glmaic,1
-1,34,pred_rf,1
-1,34,pred_svm,1
1,35,pred_ada,1
1,35,pred_glm,1
1,35,pred_glmaic,1
1,35,pred_rf,1
1,35,pred_svm,1
-1,36,pred_ada,1
-1,36,pred_glm,1
-1,36,pred_glmaic,1
-1,36,pred_rf,1
-1,36,pred_svm,1
1,37,pred_ada,1
1,37,pred_glm,1
1,37,pred_glmaic,1
1,37,pred_rf,1
1,37,pred_svm,1
1,38,pred_ada,1
1,38,pred_glm,1
1,38,pred_glmaic,-1
1,38,pred_rf,1
1,38,pred_svm,1
-1,39,pred_ada,1
-1,39,pred_glm,1
-1,39,pred_glmaic,1
-1,39,pred_rf,1
-1,39,pred_svm,1
1,40,pred_ada,1
1,40,pred_glm,1
1,40,pred_glmaic,1
1,40,pred_rf,1
1,40,pred_svm,1
-1,41,pred_ada,1
-1,41,pred_glm,-1
-1,41,pred_glmaic,-1
-1,41,pred_rf,-1
-1,41,pred_svm,1
1,42,pred_ada,1
1,42,pred_glm,1
1,42,pred_glmaic,1
1,42,pred_rf,1
1,42,pred_svm,1
-1,43,pred_ada,1
-1,43,pred_glm,1
-1,43,pred_glmaic,1
-1,43,pred_rf,1
-1,43,pred_svm,1
1,44,pred_ada,1
1,44,pred_glm,1
1,44,pred_glmaic,1
1,44,pred_rf,1
1,44,pred_svm,1
1,45,pred_ada,1
1,45,pred_glm,1
1,45,pred_glmaic,1
1,45,pred_rf,1
1,45,pred_svm,1
1,46,pred_ada,1
1,46,pred_glm,1
1,46,pred_glmaic,1
1,46,pred_rf,1
1,46,pred_svm,1
1,47,pred_ada,1
1,47,pred_glm,1
1,47,pred_glmaic,1
1,47,pred_rf,1
1,47,pred_svm,1
-1,48,pred_ada,1
-1,48,pred_glm,1
-1,48,pred_glmaic,1
-1,48,pred_rf,1
-1,48,pred_svm,1
1,49,pred_ada,1
1,49,pred_glm,1
1,49,pred_glmaic,1
1,49,pred_rf,1
1,49,pred_svm,1
-1,50,pred_ada,1
-1,50,pred_glm,1
-1,50,pred_glmaic,1
-1,50,pred_rf,1
-1,50,pred_svm,1
1,51,pred_ada,1
1,51,pred_glm,1
1,51,pred_glmaic,1
1,51,pred_rf,1
1,51,pred_svm,1
-1,52,pred_ada,1
-1,52,pred_glm,1
-1,52,pred_glmaic,-1
-1,52,pred_rf,-1
-1,52,pred_svm,1
1,53,pred_ada,1
1,53,pred_glm,1
1,53,pred_glmaic,1
1,53,pred_rf,1
1,53,pred_svm,1
1,54,pred_ada,-1
1,54,pred_glm,1
1,54,pred_glmaic,1
1,54,pred_rf,-1
1,54,pred_svm,1
-1,55,pred_ada,1
-1,55,pred_glm,1
-1,55,pred_glmaic,1
-1,55,pred_rf,1
-1,55,pred_svm,1
-1,56,pred_ada,1
-1,56,pred_glm,1
-1,56,pred_glmaic,1
-1,56,pred_rf,-1
-1,56,pred_svm,1
1,57,pred_ada,1
1,57,pred_glm,1
1,57,pred_glmaic,1
1,57,pred_rf,1
1,57,pred_svm,1
-1,58,pred_ada,1
-1,58,pred_glm,1
-1,58,pred_glmaic,-1
-1,58,pred_rf,1
-1,58,pred_svm,1
1,59,pred_ada,1
1,59,pred_glm,1
1,59,pred_glmaic,1
1,59,pred_rf,1
1,59,pred_svm,1
1,60,pred_ada,1
1,60,pred_glm,1
1,60,pred_glmaic,1
1,60,pred_rf,-1
1,60,pred_svm,1
-1,61,pred_ada,1
-1,61,pred_glm,1
-1,61,pred_glmaic,1
-1,61,pred_rf,1
-1,61,pred_svm,1
1,62,pred_ada,1
1,62,pred_glm,1
1,62,pred_glmaic,1
1,62,pred_rf,1
1,62,pred_svm,1
-1,63,pred_ada,1
-1,63,pred_glm,1
-1,63,pred_glmaic,1
-1,63,pred_rf,1
-1,63,pred_svm,1
1,64,pred_ada,1
1,64,pred_glm,1
1,64,pred_glmaic,1
1,64,pred_rf,1
1,64,pred_svm,1
1,65,pred_ada,1
1,65,pred_glm,1
1,65,pred_glmaic,1
1,65,pred_rf,1
1,65,pred_svm,1
-1,66,pred_ada,1
-1,66,pred_glm,1
-1,66,pred_glmaic,-1
-1,66,pred_rf,1
-1,66,pred_svm,1
1,67,pred_ada,1
1,67,pred_glm,1
1,67,pred_glmaic,1
1,67,pred_rf,1
1,67,pred_svm,1
-1,68,pred_ada,1
-1,68,pred_glm,1
-1,68,pred_glmaic,1
-1,68,pred_rf,1
-1,68,pred_svm,1
1,69,pred_ada,1
1,69,pred_glm,1
1,69,pred_glmaic,1
1,69,pred_rf,1
1,69,pred_svm,1
-1,70,pred_ada,1
-1,70,pred_glm,1
-1,70,pred_glmaic,1
-1,70,pred_rf,1
-1,70,pred_svm,1
-1,71,pred_ada,1
-1,71,pred_glm,1
-1,71,pred_glmaic,1
-1,71,pred_rf,-1
-1,71,pred_svm,1
-1,72,pred_ada,1
-1,72,pred_glm,1
-1,72,pred_glmaic,1
-1,72,pred_rf,1
-1,72,pred_svm,1
-1,73,pred_ada,1
-1,73,pred_glm,1
-1,73,pred_glmaic,1
-1,73,pred_rf,1
-1,73,pred_svm,1
1,74,pred_ada,1
1,74,pred_glm,1
1,74,pred_glmaic,1
1,74,pred_rf,1
1,74,pred_svm,1
1,75,pred_ada,1
1,75,pred_glm,1
1,75,pred_glmaic,-1
1,75,pred_rf,1
1,75,pred_svm,1
1,76,pred_ada,1
1,76,pred_glm,1
1,76,pred_glmaic,1
1,76,pred_rf,-1
1,76,pred_svm,1
-1,77,pred_ada,1
-1,77,pred_glm,1
-1,77,pred_glmaic,1
-1,77,pred_rf,1
-1,77,pred_svm,1
-1,78,pred_ada,1
-1,78,pred_glm,1
-1,78,pred_glmaic,1
-1,78,pred_rf,-1
-1,78,pred_svm,1
-1,79,pred_ada,1
-1,79,pred_glm,1
-1,79,pred_glmaic,1
-1,79,pred_rf,1
-1,79,pred_svm,1
1,80,pred_ada,1
1,80,pred_glm,1
1,80,pred_glmaic,1
1,80,pred_rf,1
1,80,pred_svm,1
1,81,pred_ada,1
1,81,pred_glm,1
1,81,pred_glmaic,1
1,81,pred_rf,1
1,81,pred_svm,1
1,82,pred_ada,1
1,82,pred_glm,1
1,82,pred_glmaic,1
1,82,pred_rf,1
1,82,pred_svm,1
-1,83,pred_ada,1
-1,83,pred_glm,1
-1,83,pred_glmaic,1
-1,83,pred_rf,1
-1,83,pred_svm,1
-1,84,pred_ada,1
-1,84,pred_glm,1
-1,84,pred_glmaic,1
-1,84,pred_rf,1
-1,84,pred_svm,1
1,85,pred_ada,1
1,85,pred_glm,1
1,85,pred_glmaic,1
1,85,pred_rf,1
1,85,pred_svm,1
